timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
234,2011-11-01,100,90,4,36.40301990509033,0.10971387847814013,2011-10-21,17.34149932861328,0.5535646205581916,90,100
235,2011-11-13,100,90,6,36.34164619445801,0.10661514132835379,2011-11-02,16.86650021870931,0.6569283380407642,90,100
236,2011-11-25,100,90,5,36.33766632080078,0.13868196747779238,2011-11-14,16.904600143432617,0.8148484908247524,90,100
237,2011-12-07,100,90,6,36.39034652709961,0.07596664049045665,2011-11-26,17.39816665649414,0.5915263686912406,90,100
238,2011-12-19,100,90,8,36.49229145050049,0.24526211210687415,2011-12-08,17.899125337600708,1.5099699805733624,90,100
239,2011-12-31,100,90,6,36.469861348470054,0.1510753910741608,2011-12-20,17.682833353678387,0.8985588168909042,90,100
240,2012-01-13,100,90,8,36.540475368499756,0.24482796385295882,2012-01-01,17.680750370025635,1.3515534673143208,90,100
241,2012-01-26,100,90,5,36.664207458496094,0.06085548945958611,2012-01-14,18.120000457763673,0.4638639865026799,90,100
242,2012-02-08,100,90,3,36.55471165974935,0.08704730611314045,2012-01-27,17.354666392008465,0.45178617940064986,90,100
243,2012-02-21,100,90,6,36.48587163289388,0.06334020841628123,2012-02-09,16.66166655222575,0.36888724827394653,90,100
244,2012-03-05,100,90,6,36.479557037353516,0.08391989010743153,2012-02-22,16.531332810719807,0.5377258000413832,90,100
245,2012-03-18,100,90,7,36.43402208600725,0.10870717561756085,2012-03-06,16.287714413234166,0.6233202777475636,90,100
246,2012-03-30,100,90,6,36.49112510681152,0.09218202411366215,2012-03-19,16.64099995295207,0.4632663131127441,90,100
247,2012-04-11,100,90,6,36.49405988057455,0.10857042095419406,2012-03-31,16.647000153859455,0.5724404789188068,90,100
248,2012-04-23,100,90,3,36.53313700358073,0.046299296796007396,2012-04-12,17.049333572387695,0.13570973323291943,90,100
249,2012-05-05,100,90,4,36.452147483825684,0.04244951722556091,2012-04-24,16.56850004196167,0.24998174572336015,90,100
250,2012-05-17,100,90,10,36.395866775512694,0.10359429019523368,2012-05-06,16.201699829101564,0.6979134534765261,90,100
251,2012-05-29,100,90,12,36.37036991119385,0.11405559408165963,2012-05-18,16.117416540781658,0.5644795500647706,90,100
252,2012-06-10,100,90,11,36.37337285822088,0.10535315834552941,2012-05-30,16.235909115184437,0.6134559007193879,90,100
253,2012-06-22,100,90,11,36.39966930042613,0.09723457611791013,2012-06-11,16.346090836958453,0.5627603081384872,90,100
254,2012-07-04,100,90,8,36.340352058410645,0.09918246993855125,2012-06-23,15.921125054359436,0.6023578175631096,90,100
255,2012-07-16,100,90,10,36.36218376159668,0.08280369450306378,2012-07-05,16.15,0.6632200510097198,90,100
256,2012-07-28,100,90,15,36.3173573811849,0.09375964807933186,2012-07-17,16.026866722106934,0.6792982059807876,90,100
257,2012-08-09,100,90,14,36.40830966404506,0.09511026677124984,2012-07-29,16.469643115997314,0.686327002987466,90,100
258,2012-08-21,100,90,11,36.323603196577594,0.08304883502950708,2012-08-10,16.08627293326638,0.4546708841528283,90,100
259,2012-09-02,100,90,11,36.390861164439805,0.057689706538494985,2012-08-22,16.63063621520996,0.7183930836515486,90,100
260,2012-09-14,100,90,15,36.39384994506836,0.13217279109564498,2012-09-03,16.606399917602538,0.855361098953283,90,100
261,2012-09-26,100,90,16,36.370452642440796,0.10812138409759407,2012-09-15,16.575812697410583,0.9404056785350599,90,100
262,2012-10-08,100,90,18,36.372302797105576,0.11625273712734659,2012-09-27,16.543999989827473,0.9213522927620444,90,100
263,2012-10-20,100,90,24,36.34280594535496,0.12549379428903107,2012-10-09,16.568249861399334,0.9396576091211623,90,100
264,2012-11-01,100,90,22,36.37682602622292,0.0813814811526372,2012-10-21,16.77290916442871,0.6901436079517089,90,100
265,2012-11-13,100,90,19,36.34543890702097,0.08031044088038887,2012-11-02,16.563631710253265,0.6387703002842221,90,100
266,2012-11-25,100,90,22,36.35577201843262,0.08269771955071394,2012-11-14,16.68877276507291,0.6437547495055933,90,100
267,2012-12-07,100,90,22,36.39900987798517,0.11284983737411243,2012-11-26,17.239999944513496,1.0993485710476902,90,100
268,2012-12-19,100,90,22,36.39462592385032,0.07945621655654111,2012-12-08,17.10127271305431,0.6511353013225357,90,100
269,2012-12-31,100,90,16,36.40362215042114,0.11622266021469578,2012-12-20,17.162062406539917,0.9439283015327622,90,100
270,2013-01-13,100,90,12,36.42532126108805,0.16369250764503082,2013-01-01,17.22833315531413,1.1379365318898131,90,100
271,2013-01-26,100,90,18,36.52319886949327,0.10646903247539462,2013-01-14,17.587999873691135,0.6744151040529984,90,100
272,2013-02-08,100,90,22,36.50533606789329,0.13356478943521533,2013-01-27,17.39213614030318,0.7389064117986541,90,100
273,2013-02-21,100,90,19,36.441265507748255,0.13407359232875238,2013-02-09,16.67221054277922,0.7918019268041212,90,100
274,2013-03-06,100,90,19,36.42988586425781,0.10246903582667141,2013-02-22,16.492157986289577,0.5665349780241439,90,100
275,2013-03-18,100,90,19,36.40564667551141,0.09675265958119895,2013-03-07,16.246052541230853,0.6126327424782267,90,100
276,2013-03-30,100,90,21,36.36068979899088,0.14274507826262686,2013-03-19,16.088571366809663,0.887662389143718,90,100
277,2013-04-11,100,90,17,36.37882816090303,0.11865212444914473,2013-03-31,16.34247033736285,0.7463184236819106,90,100
278,2013-04-23,100,90,20,36.30774421691895,0.14995449458807886,2013-04-12,16.091150093078614,0.9287120299446856,90,100
279,2013-05-05,100,90,14,36.27597618103027,0.11473786270450269,2013-04-24,15.941499982561384,0.8268082620731844,90,100
280,2013-05-17,100,90,20,36.30295124053955,0.13169193158009582,2013-05-06,16.121849870681764,0.8699746358042522,90,100
