idx,lat,lon,shape,aggTemp,aggPsal,nProf
11329,58.5,-10.5,"[[-10.0, 58.0], [-10.0, 59.0], [-11.0, 59.0], [-11.0, 58.0], [-10.0, 58.0]]",11.4375999451,29.9584003448,5
11556,57.5,-143.5,"[[-143.0, 57.0], [-143.0, 58.0], [-144.0, 58.0], [-144.0, 57.0], [-143.0, 57.0]]",9.8814666112,32.1710754395,30
11560,57.5,-139.5,"[[-139.0, 57.0], [-139.0, 58.0], [-140.0, 58.0], [-140.0, 57.0], [-139.0, 57.0]]",9.8893571581,31.9669282096,14
11640,57.5,-59.5,"[[-59.0, 57.0], [-59.0, 58.0], [-60.0, 58.0], [-60.0, 57.0], [-59.0, 57.0]]",1.0237247706,32.1553880272,436
11645,57.5,-54.5,"[[-54.0, 57.0], [-54.0, 58.0], [-55.0, 58.0], [-55.0, 57.0], [-54.0, 57.0]]",5.1912203805,34.4914350995,59
11649,57.5,-50.5,"[[-50.0, 57.0], [-50.0, 58.0], [-51.0, 58.0], [-51.0, 57.0], [-50.0, 57.0]]",5.5501765363,34.5710823957,17
11654,57.5,-45.5,"[[-45.0, 57.0], [-45.0, 58.0], [-46.0, 58.0], [-46.0, 57.0], [-45.0, 57.0]]",6.5140000184,34.8502680461,30
11662,57.5,-37.5,"[[-37.0, 57.0], [-37.0, 58.0], [-38.0, 58.0], [-38.0, 57.0], [-37.0, 57.0]]",7.7195881956,34.616940891,17
11667,57.5,-32.5,"[[-32.0, 57.0], [-32.0, 58.0], [-33.0, 58.0], [-33.0, 57.0], [-32.0, 57.0]]",8.4342499256,34.6662498474,20
11669,57.5,-30.5,"[[-30.0, 57.0], [-30.0, 58.0], [-31.0, 58.0], [-31.0, 57.0], [-30.0, 57.0]]",9.9214998881,34.84233284,6
11677,57.5,-22.5,"[[-22.0, 57.0], [-22.0, 58.0], [-23.0, 58.0], [-23.0, 57.0], [-22.0, 57.0]]",11.1417856557,35.0967859541,28
11719,57.5,19.5,"[[20.0, 57.0], [20.0, 58.0], [19.0, 58.0], [19.0, 57.0], [20.0, 57.0]]",9.5038460952,7.1208460514,13
11720,57.5,20.5,"[[21.0, 57.0], [21.0, 58.0], [20.0, 58.0], [20.0, 57.0], [21.0, 57.0]]",11.1904285976,7.1041430065,14
11870,57.5,170.5,"[[171.0, 57.0], [171.0, 58.0], [170.0, 58.0], [170.0, 57.0], [171.0, 57.0]]",6.7029230778,32.9129213186,13
11878,57.5,178.5,"[[179.0, 57.0], [179.0, 58.0], [178.0, 58.0], [178.0, 57.0], [179.0, 57.0]]",6.7602308347,32.7959242601,13
11914,56.5,-145.5,"[[-145.0, 56.0], [-145.0, 57.0], [-146.0, 57.0], [-146.0, 56.0], [-145.0, 56.0]]",9.0916206754,,29
12002,56.5,-57.5,"[[-57.0, 56.0], [-57.0, 57.0], [-58.0, 57.0], [-58.0, 56.0], [-57.0, 56.0]]",4.2071666718,34.0200004578,6
12007,56.5,-52.5,"[[-52.0, 56.0], [-52.0, 57.0], [-53.0, 57.0], [-53.0, 56.0], [-52.0, 56.0]]",4.9279310457,34.5428155044,29
12008,56.5,-51.5,"[[-51.0, 56.0], [-51.0, 57.0], [-52.0, 57.0], [-52.0, 56.0], [-51.0, 56.0]]",6.0306666692,,3
12014,56.5,-45.5,"[[-45.0, 56.0], [-45.0, 57.0], [-46.0, 57.0], [-46.0, 56.0], [-45.0, 56.0]]",6.3559332848,,15
12015,56.5,-44.5,"[[-44.0, 56.0], [-44.0, 57.0], [-45.0, 57.0], [-45.0, 56.0], [-44.0, 56.0]]",6.2703999519,34.6479995728,5
12018,56.5,-41.5,"[[-41.0, 56.0], [-41.0, 57.0], [-42.0, 57.0], [-42.0, 56.0], [-41.0, 56.0]]",6.8440001011,34.6655006409,2
12022,56.5,-37.5,"[[-37.0, 56.0], [-37.0, 57.0], [-38.0, 57.0], [-38.0, 56.0], [-37.0, 56.0]]",8.5330749989,34.6146749496,40
12023,56.5,-36.5,"[[-36.0, 56.0], [-36.0, 57.0], [-37.0, 57.0], [-37.0, 56.0], [-36.0, 56.0]]",8.6805715561,34.5667157854,7
12024,56.5,-35.5,"[[-35.0, 56.0], [-35.0, 57.0], [-36.0, 57.0], [-36.0, 56.0], [-35.0, 56.0]]",8.3847856522,34.6208569663,14
12025,56.5,-34.5,"[[-34.0, 56.0], [-34.0, 57.0], [-35.0, 57.0], [-35.0, 56.0], [-34.0, 56.0]]",8.636052734,34.6698423687,19
12026,56.5,-33.5,"[[-33.0, 56.0], [-33.0, 57.0], [-34.0, 57.0], [-34.0, 56.0], [-33.0, 56.0]]",8.8362726732,34.7166373513,11
12027,56.5,-32.5,"[[-32.0, 56.0], [-32.0, 57.0], [-33.0, 57.0], [-33.0, 56.0], [-32.0, 56.0]]",9.2875714983,34.7875706809,14
12047,56.5,-12.5,"[[-12.0, 56.0], [-12.0, 57.0], [-13.0, 57.0], [-13.0, 56.0], [-12.0, 56.0]]",12.1717998505,35.2365997314,5
12048,56.5,-11.5,"[[-11.0, 56.0], [-11.0, 57.0], [-12.0, 57.0], [-12.0, 56.0], [-11.0, 56.0]]",12.2795999527,35.2498001099,5
12049,56.5,-10.5,"[[-10.0, 56.0], [-10.0, 57.0], [-11.0, 57.0], [-11.0, 56.0], [-10.0, 56.0]]",12.4090001106,35.2562004089,10
12246,55.5,-173.5,"[[-173.0, 55.0], [-173.0, 56.0], [-174.0, 56.0], [-174.0, 55.0], [-173.0, 55.0]]",7.5635000297,32.5613577706,14
12250,55.5,-169.5,"[[-169.0, 55.0], [-169.0, 56.0], [-170.0, 56.0], [-170.0, 55.0], [-169.0, 55.0]]",7.4004582763,33.0086671511,26
12266,55.5,-153.5,"[[-153.0, 55.0], [-153.0, 56.0], [-154.0, 56.0], [-154.0, 55.0], [-153.0, 55.0]]",8.2417692771,32.4235379146,13
12365,55.5,-54.5,"[[-54.0, 55.0], [-54.0, 56.0], [-55.0, 56.0], [-55.0, 55.0], [-54.0, 55.0]]",5.8986665408,34.311000824,3
12372,55.5,-47.5,"[[-47.0, 55.0], [-47.0, 56.0], [-48.0, 56.0], [-48.0, 55.0], [-47.0, 55.0]]",6.6119999886,34.5460014343,1
12373,55.5,-46.5,"[[-46.0, 55.0], [-46.0, 56.0], [-47.0, 56.0], [-47.0, 55.0], [-46.0, 55.0]]",6.5731874704,,16
12387,55.5,-32.5,"[[-32.0, 55.0], [-32.0, 56.0], [-33.0, 56.0], [-33.0, 55.0], [-32.0, 55.0]]",9.2506001472,34.7069007874,10
12401,55.5,-18.5,"[[-18.0, 55.0], [-18.0, 56.0], [-19.0, 56.0], [-19.0, 55.0], [-18.0, 55.0]]",12.596777704,35.3237787882,9
12406,55.5,-13.5,"[[-13.0, 55.0], [-13.0, 56.0], [-14.0, 56.0], [-14.0, 55.0], [-13.0, 55.0]]",12.0684285845,35.2568571908,7
12435,55.5,15.5,"[[16.0, 55.0], [16.0, 56.0], [15.0, 56.0], [15.0, 55.0], [16.0, 55.0]]",11.4428195545,7.1688929683,327
12436,55.5,16.5,"[[17.0, 55.0], [17.0, 56.0], [16.0, 56.0], [16.0, 55.0], [17.0, 55.0]]",11.2906163972,7.196144848,116
12437,55.5,17.5,"[[18.0, 55.0], [18.0, 56.0], [17.0, 56.0], [17.0, 55.0], [18.0, 55.0]]",11.8811786856,7.40003579,28
12622,54.5,-157.5,"[[-157.0, 54.0], [-157.0, 55.0], [-158.0, 55.0], [-158.0, 54.0], [-157.0, 54.0]]",7.4609231582,32.5729232201,13
12641,54.5,-138.5,"[[-138.0, 54.0], [-138.0, 55.0], [-139.0, 55.0], [-139.0, 54.0], [-138.0, 54.0]]",10.7033332189,32.1683324178,3
12642,54.5,-137.5,"[[-137.0, 54.0], [-137.0, 55.0], [-138.0, 55.0], [-138.0, 54.0], [-137.0, 54.0]]",11.9920688826,32.4261347014,29
12645,54.5,-134.5,"[[-134.0, 54.0], [-134.0, 55.0], [-135.0, 55.0], [-135.0, 54.0], [-134.0, 54.0]]",11.5952586799,32.1487647747,58
12728,54.5,-51.5,"[[-51.0, 54.0], [-51.0, 55.0], [-52.0, 55.0], [-52.0, 54.0], [-51.0, 54.0]]",5.1126667658,34.2093340556,3
12743,54.5,-36.5,"[[-36.0, 54.0], [-36.0, 55.0], [-37.0, 55.0], [-37.0, 54.0], [-36.0, 54.0]]",9.0166667302,34.5606676737,3
12744,54.5,-35.5,"[[-35.0, 54.0], [-35.0, 55.0], [-36.0, 55.0], [-36.0, 54.0], [-35.0, 54.0]]",8.6259997686,34.572333018,3
12747,54.5,-32.5,"[[-32.0, 54.0], [-32.0, 55.0], [-33.0, 55.0], [-33.0, 54.0], [-32.0, 54.0]]",9.6473000526,34.6605995178,10
12748,54.5,-31.5,"[[-31.0, 54.0], [-31.0, 55.0], [-32.0, 55.0], [-32.0, 54.0], [-31.0, 54.0]]",9.6933333079,34.6513341268,6
12756,54.5,-23.5,"[[-23.0, 54.0], [-23.0, 55.0], [-24.0, 55.0], [-24.0, 54.0], [-23.0, 54.0]]",11.8949999279,35.1076664395,9
12764,54.5,-15.5,"[[-15.0, 54.0], [-15.0, 55.0], [-16.0, 55.0], [-16.0, 54.0], [-15.0, 54.0]]",12.6134815216,35.3047034652,27
12765,54.5,-14.5,"[[-14.0, 54.0], [-14.0, 55.0], [-15.0, 55.0], [-15.0, 54.0], [-14.0, 54.0]]",13.0961199951,35.3473599243,25
12953,54.5,173.5,"[[174.0, 54.0], [174.0, 55.0], [173.0, 55.0], [173.0, 54.0], [174.0, 54.0]]",6.5607500076,32.7932500839,4
12954,54.5,174.5,"[[175.0, 54.0], [175.0, 55.0], [174.0, 55.0], [174.0, 54.0], [175.0, 54.0]]",8.0424997807,32.7379999161,4
12979,53.5,-160.5,"[[-160.0, 53.0], [-160.0, 54.0], [-161.0, 54.0], [-161.0, 53.0], [-160.0, 53.0]]",8.3429231644,32.470845736,13
12986,53.5,-153.5,"[[-153.0, 53.0], [-153.0, 54.0], [-154.0, 54.0], [-154.0, 53.0], [-153.0, 53.0]]",8.7688429083,32.6772454398,70
12991,53.5,-148.5,"[[-148.0, 53.0], [-148.0, 54.0], [-149.0, 54.0], [-149.0, 53.0], [-148.0, 53.0]]",9.1788929531,32.6299314499,28
12994,53.5,-145.5,"[[-145.0, 53.0], [-145.0, 54.0], [-146.0, 54.0], [-146.0, 53.0], [-145.0, 53.0]]",10.2826895878,32.4401008343,29
12997,53.5,-142.5,"[[-142.0, 53.0], [-142.0, 54.0], [-143.0, 54.0], [-143.0, 53.0], [-142.0, 53.0]]",10.1164481722,32.4885144727,29
13002,53.5,-137.5,"[[-137.0, 53.0], [-137.0, 54.0], [-138.0, 54.0], [-138.0, 53.0], [-137.0, 53.0]]",10.9796205718,32.3416229774,29
13003,53.5,-136.5,"[[-136.0, 53.0], [-136.0, 54.0], [-137.0, 54.0], [-137.0, 53.0], [-136.0, 53.0]]",11.5133022708,32.1795933302,86
13090,53.5,-49.5,"[[-49.0, 53.0], [-49.0, 54.0], [-50.0, 54.0], [-50.0, 53.0], [-49.0, 53.0]]",7.6489999294,34.345500946,2
13097,53.5,-42.5,"[[-42.0, 53.0], [-42.0, 54.0], [-43.0, 54.0], [-43.0, 53.0], [-42.0, 53.0]]",7.4222307939,34.5438449566,13
13101,53.5,-38.5,"[[-38.0, 53.0], [-38.0, 54.0], [-39.0, 54.0], [-39.0, 53.0], [-38.0, 53.0]]",8.693666776,34.4700012207,3
13103,53.5,-36.5,"[[-36.0, 53.0], [-36.0, 54.0], [-37.0, 54.0], [-37.0, 53.0], [-36.0, 53.0]]",8.7483634949,34.4882718867,11
13115,53.5,-24.5,"[[-24.0, 53.0], [-24.0, 54.0], [-25.0, 54.0], [-25.0, 53.0], [-24.0, 53.0]]",11.6264287404,34.9914294652,7
13116,53.5,-23.5,"[[-23.0, 53.0], [-23.0, 54.0], [-24.0, 54.0], [-24.0, 53.0], [-23.0, 53.0]]",12.068666776,35.0293324788,3
13286,53.5,146.5,"[[147.0, 53.0], [147.0, 54.0], [146.0, 54.0], [146.0, 53.0], [147.0, 53.0]]",6.5912499428,,4
13319,53.5,179.5,"[[180.0, 53.0], [180.0, 54.0], [179.0, 54.0], [179.0, 53.0], [180.0, 53.0]]",8.1838749051,32.7544994354,8
13333,52.5,-166.5,"[[-166.0, 52.0], [-166.0, 53.0], [-167.0, 53.0], [-167.0, 52.0], [-166.0, 52.0]]",8.1082501411,31.9537501335,4
13334,52.5,-165.5,"[[-165.0, 52.0], [-165.0, 53.0], [-166.0, 53.0], [-166.0, 52.0], [-165.0, 52.0]]",9.0034999847,32.3403205872,4
13338,52.5,-161.5,"[[-161.0, 52.0], [-161.0, 53.0], [-162.0, 53.0], [-162.0, 52.0], [-161.0, 52.0]]",8.5873043226,33.4408705338,26
13351,52.5,-148.5,"[[-148.0, 52.0], [-148.0, 53.0], [-149.0, 53.0], [-149.0, 52.0], [-148.0, 52.0]]",8.8526153564,32.608001709,13
13354,52.5,-145.5,"[[-145.0, 52.0], [-145.0, 53.0], [-146.0, 53.0], [-146.0, 52.0], [-145.0, 52.0]]",9.3379756183,32.5188535365,41
13362,52.5,-137.5,"[[-137.0, 52.0], [-137.0, 53.0], [-138.0, 53.0], [-138.0, 52.0], [-137.0, 52.0]]",11.5355714798,32.3167555128,70
13364,52.5,-135.5,"[[-135.0, 52.0], [-135.0, 53.0], [-136.0, 53.0], [-136.0, 52.0], [-135.0, 52.0]]",10.7828214169,32.227500643,28
13465,52.5,-34.5,"[[-34.0, 52.0], [-34.0, 53.0], [-35.0, 53.0], [-35.0, 52.0], [-34.0, 52.0]]",9.3777142933,34.5797146388,7
13470,52.5,-29.5,"[[-29.0, 52.0], [-29.0, 53.0], [-30.0, 53.0], [-30.0, 52.0], [-29.0, 52.0]]",10.2352000713,34.4491996765,20
13478,52.5,-21.5,"[[-21.0, 52.0], [-21.0, 53.0], [-22.0, 53.0], [-22.0, 52.0], [-21.0, 52.0]]",12.2682856151,35.156571252,14
13482,52.5,-17.5,"[[-17.0, 52.0], [-17.0, 53.0], [-18.0, 53.0], [-18.0, 52.0], [-17.0, 52.0]]",13.7985998154,35.468000412,10
13675,52.5,175.5,"[[176.0, 52.0], [176.0, 53.0], [175.0, 53.0], [175.0, 52.0], [176.0, 52.0]]",6.8960000277,33.0219993591,4
13710,51.5,-149.5,"[[-149.0, 51.0], [-149.0, 52.0], [-150.0, 52.0], [-150.0, 51.0], [-149.0, 51.0]]",10.5467142378,,56
13723,51.5,-136.5,"[[-136.0, 51.0], [-136.0, 52.0], [-137.0, 52.0], [-137.0, 51.0], [-136.0, 51.0]]",11.9137740289,32.0204835707,31
13724,51.5,-135.5,"[[-135.0, 51.0], [-135.0, 52.0], [-136.0, 52.0], [-136.0, 51.0], [-135.0, 51.0]]",13.3277930885,32.000104378,29
13814,51.5,-45.5,"[[-45.0, 51.0], [-45.0, 52.0], [-46.0, 52.0], [-46.0, 51.0], [-45.0, 51.0]]",9.3499231339,34.1540380625,26
13825,51.5,-34.5,"[[-34.0, 51.0], [-34.0, 52.0], [-35.0, 52.0], [-35.0, 51.0], [-34.0, 51.0]]",10.0536875725,34.4134998322,16
13828,51.5,-31.5,"[[-31.0, 51.0], [-31.0, 52.0], [-32.0, 52.0], [-32.0, 51.0], [-31.0, 51.0]]",12.6884286063,35.1108102344,21
13847,51.5,-12.5,"[[-12.0, 51.0], [-12.0, 52.0], [-13.0, 52.0], [-13.0, 51.0], [-12.0, 51.0]]",13.8370000839,35.4279998779,5
14022,51.5,162.5,"[[163.0, 51.0], [163.0, 52.0], [162.0, 52.0], [162.0, 51.0], [163.0, 51.0]]",7.4729999304,32.795750618,4
14027,51.5,167.5,"[[168.0, 51.0], [168.0, 52.0], [167.0, 52.0], [167.0, 51.0], [168.0, 51.0]]",8.1870714426,32.6867147173,28
14037,51.5,177.5,"[[178.0, 51.0], [178.0, 52.0], [177.0, 52.0], [177.0, 51.0], [178.0, 51.0]]",7.146543804,32.994476653,57
14042,50.5,-177.5,"[[-177.0, 50.0], [-177.0, 51.0], [-178.0, 51.0], [-178.0, 50.0], [-177.0, 50.0]]",8.0748462677,32.3946929345,13
14054,50.5,-165.5,"[[-165.0, 50.0], [-165.0, 51.0], [-166.0, 51.0], [-166.0, 50.0], [-165.0, 50.0]]",8.8906428473,32.5698212215,28
14055,50.5,-164.5,"[[-164.0, 50.0], [-164.0, 51.0], [-165.0, 51.0], [-165.0, 50.0], [-164.0, 50.0]]",8.2430769847,32.5800018311,13
14061,50.5,-158.5,"[[-158.0, 50.0], [-158.0, 51.0], [-159.0, 51.0], [-159.0, 50.0], [-158.0, 50.0]]",9.2257036986,32.5259641012,27
14066,50.5,-153.5,"[[-153.0, 50.0], [-153.0, 51.0], [-154.0, 51.0], [-154.0, 50.0], [-153.0, 50.0]]",10.5102068802,32.5283000551,29
14067,50.5,-152.5,"[[-152.0, 50.0], [-152.0, 51.0], [-153.0, 51.0], [-153.0, 50.0], [-152.0, 50.0]]",9.1605174295,32.5306677983,29
14069,50.5,-150.5,"[[-150.0, 50.0], [-150.0, 51.0], [-151.0, 51.0], [-151.0, 50.0], [-150.0, 50.0]]",10.5562666575,32.4214012146,15
14073,50.5,-146.5,"[[-146.0, 50.0], [-146.0, 51.0], [-147.0, 51.0], [-147.0, 50.0], [-146.0, 50.0]]",9.5099998202,32.4607129778,14
14075,50.5,-144.5,"[[-144.0, 50.0], [-144.0, 51.0], [-145.0, 51.0], [-145.0, 50.0], [-144.0, 50.0]]",10.2132857186,32.4020004272,14
14076,50.5,-143.5,"[[-143.0, 50.0], [-143.0, 51.0], [-144.0, 51.0], [-144.0, 50.0], [-143.0, 50.0]]",10.8298215525,32.3699641909,28
14077,50.5,-142.5,"[[-142.0, 50.0], [-142.0, 51.0], [-143.0, 51.0], [-143.0, 50.0], [-142.0, 50.0]]",10.5555312634,32.3367067225,32
14078,50.5,-141.5,"[[-141.0, 50.0], [-141.0, 51.0], [-142.0, 51.0], [-142.0, 50.0], [-141.0, 50.0]]",11.4138947035,32.2944753546,19
14081,50.5,-138.5,"[[-138.0, 50.0], [-138.0, 51.0], [-139.0, 51.0], [-139.0, 50.0], [-138.0, 50.0]]",11.4137998581,,20
14083,50.5,-136.5,"[[-136.0, 50.0], [-136.0, 51.0], [-137.0, 51.0], [-137.0, 50.0], [-136.0, 50.0]]",11.2746664683,32.474662145,6
14088,50.5,-131.5,"[[-131.0, 50.0], [-131.0, 51.0], [-132.0, 51.0], [-132.0, 50.0], [-131.0, 50.0]]",12.2036551771,31.887726422,29
14174,50.5,-45.5,"[[-45.0, 50.0], [-45.0, 51.0], [-46.0, 51.0], [-46.0, 50.0], [-45.0, 50.0]]",14.0609998703,34.93452238,23
14175,50.5,-44.5,"[[-44.0, 50.0], [-44.0, 51.0], [-45.0, 51.0], [-45.0, 50.0], [-44.0, 50.0]]",13.9552857535,35.6165722438,7
14176,50.5,-43.5,"[[-43.0, 50.0], [-43.0, 51.0], [-44.0, 51.0], [-44.0, 50.0], [-43.0, 50.0]]",14.2737144743,35.3047147478,7
14180,50.5,-39.5,"[[-39.0, 50.0], [-39.0, 51.0], [-40.0, 51.0], [-40.0, 50.0], [-39.0, 50.0]]",10.1048999786,34.3708000183,10
14181,50.5,-38.5,"[[-38.0, 50.0], [-38.0, 51.0], [-39.0, 51.0], [-39.0, 50.0], [-38.0, 50.0]]",12.6201110416,34.7243334452,9
14188,50.5,-31.5,"[[-31.0, 50.0], [-31.0, 51.0], [-32.0, 51.0], [-32.0, 50.0], [-31.0, 50.0]]",13.5600716727,35.2307848249,14
14189,50.5,-30.5,"[[-30.0, 50.0], [-30.0, 51.0], [-31.0, 51.0], [-31.0, 50.0], [-30.0, 50.0]]",13.1654285703,35.3801438468,7
14190,50.5,-29.5,"[[-29.0, 50.0], [-29.0, 51.0], [-30.0, 51.0], [-30.0, 50.0], [-29.0, 50.0]]",12.8045714242,34.9905717032,7
14197,50.5,-22.5,"[[-22.0, 50.0], [-22.0, 51.0], [-23.0, 51.0], [-23.0, 50.0], [-22.0, 50.0]]",14.7306249738,35.4525640011,16
14205,50.5,-14.5,"[[-14.0, 50.0], [-14.0, 51.0], [-15.0, 51.0], [-15.0, 50.0], [-14.0, 50.0]]",14.6370999336,35.4316993713,10
14207,50.5,-12.5,"[[-12.0, 50.0], [-12.0, 51.0], [-13.0, 51.0], [-13.0, 50.0], [-12.0, 50.0]]",14.453099823,35.4148885939,10
14208,50.5,-11.5,"[[-11.0, 50.0], [-11.0, 51.0], [-12.0, 51.0], [-12.0, 50.0], [-11.0, 50.0]]",14.6638331413,35.4505004883,6
14378,50.5,158.5,"[[159.0, 50.0], [159.0, 51.0], [158.0, 51.0], [158.0, 50.0], [159.0, 50.0]]",7.0837332567,32.4822002411,30
14379,50.5,159.5,"[[160.0, 50.0], [160.0, 51.0], [159.0, 51.0], [159.0, 50.0], [160.0, 50.0]]",6.3296730518,32.5249801049,52
14388,50.5,168.5,"[[169.0, 50.0], [169.0, 51.0], [168.0, 51.0], [168.0, 50.0], [169.0, 50.0]]",7.644035714,32.7361074175,28
14389,50.5,169.5,"[[170.0, 50.0], [170.0, 51.0], [169.0, 51.0], [169.0, 50.0], [170.0, 50.0]]",9.6243077058,32.6119995117,13
14391,50.5,171.5,"[[172.0, 50.0], [172.0, 51.0], [171.0, 51.0], [171.0, 50.0], [172.0, 50.0]]",7.3392691062,32.8179693956,26
14394,50.5,174.5,"[[175.0, 50.0], [175.0, 51.0], [174.0, 51.0], [174.0, 50.0], [175.0, 50.0]]",8.4816896833,32.6265168026,29
14406,49.5,-173.5,"[[-173.0, 49.0], [-173.0, 50.0], [-174.0, 50.0], [-174.0, 49.0], [-173.0, 49.0]]",8.3789999302,32.6753067603,13
14413,49.5,-166.5,"[[-166.0, 49.0], [-166.0, 50.0], [-167.0, 50.0], [-167.0, 49.0], [-166.0, 49.0]]",8.135999973,32.6254612849,13
14414,49.5,-165.5,"[[-165.0, 49.0], [-165.0, 50.0], [-166.0, 50.0], [-166.0, 49.0], [-165.0, 49.0]]",8.6364613313,32.5709991455,13
14422,49.5,-157.5,"[[-157.0, 49.0], [-157.0, 50.0], [-158.0, 50.0], [-158.0, 49.0], [-157.0, 49.0]]",9.5804828118,32.4817915292,29
14438,49.5,-141.5,"[[-141.0, 49.0], [-141.0, 50.0], [-142.0, 50.0], [-142.0, 49.0], [-141.0, 49.0]]",10.8861110475,32.3584488763,9
14440,49.5,-139.5,"[[-139.0, 49.0], [-139.0, 50.0], [-140.0, 50.0], [-140.0, 49.0], [-139.0, 49.0]]",12.0183560646,32.303256148,59
14446,49.5,-133.5,"[[-133.0, 49.0], [-133.0, 50.0], [-134.0, 50.0], [-134.0, 49.0], [-133.0, 49.0]]",13.4390333811,32.0016650518,30
14447,49.5,-132.5,"[[-132.0, 49.0], [-132.0, 50.0], [-133.0, 50.0], [-133.0, 49.0], [-132.0, 49.0]]",12.6940999667,32.2066675822,30
14448,49.5,-131.5,"[[-131.0, 49.0], [-131.0, 50.0], [-132.0, 50.0], [-132.0, 49.0], [-131.0, 49.0]]",11.2090334574,32.0185994466,30
14449,49.5,-130.5,"[[-130.0, 49.0], [-130.0, 50.0], [-131.0, 50.0], [-131.0, 49.0], [-130.0, 49.0]]",14.3551875949,32.3666244745,32
14451,49.5,-128.5,"[[-128.0, 49.0], [-128.0, 50.0], [-129.0, 50.0], [-129.0, 49.0], [-128.0, 49.0]]",12.6816428729,32.1244652612,28
14535,49.5,-44.5,"[[-44.0, 49.0], [-44.0, 50.0], [-45.0, 50.0], [-45.0, 49.0], [-44.0, 49.0]]",13.84628582,34.5528569903,7
14536,49.5,-43.5,"[[-43.0, 49.0], [-43.0, 50.0], [-44.0, 50.0], [-44.0, 49.0], [-43.0, 49.0]]",14.604142734,35.4718573434,7
14539,49.5,-40.5,"[[-40.0, 49.0], [-40.0, 50.0], [-41.0, 50.0], [-41.0, 49.0], [-40.0, 49.0]]",14.4874286652,35.2691437857,7
14543,49.5,-36.5,"[[-36.0, 49.0], [-36.0, 50.0], [-37.0, 50.0], [-37.0, 49.0], [-36.0, 49.0]]",13.9025937319,35.1961874962,32
14544,49.5,-35.5,"[[-35.0, 49.0], [-35.0, 50.0], [-36.0, 50.0], [-36.0, 49.0], [-35.0, 49.0]]",12.9605292576,34.9477681416,41
14545,49.5,-34.5,"[[-34.0, 49.0], [-34.0, 50.0], [-35.0, 50.0], [-35.0, 49.0], [-34.0, 49.0]]",12.9862064997,35.1070200602,15
14548,49.5,-31.5,"[[-31.0, 49.0], [-31.0, 50.0], [-32.0, 50.0], [-32.0, 49.0], [-31.0, 49.0]]",13.0677141462,34.7994281224,7
14552,49.5,-27.5,"[[-27.0, 49.0], [-27.0, 50.0], [-28.0, 50.0], [-28.0, 49.0], [-27.0, 49.0]]",13.6150715351,35.3333214351,28
14560,49.5,-19.5,"[[-19.0, 49.0], [-19.0, 50.0], [-20.0, 50.0], [-20.0, 49.0], [-19.0, 49.0]]",14.9580000469,35.4837156023,7
14562,49.5,-17.5,"[[-17.0, 49.0], [-17.0, 50.0], [-18.0, 50.0], [-18.0, 49.0], [-17.0, 49.0]]",15.2948571614,35.440285274,7
14563,49.5,-16.5,"[[-16.0, 49.0], [-16.0, 50.0], [-17.0, 50.0], [-17.0, 49.0], [-16.0, 49.0]]",14.6939999717,35.4625729152,7
14741,49.5,161.5,"[[162.0, 49.0], [162.0, 50.0], [161.0, 50.0], [161.0, 49.0], [162.0, 49.0]]",9.5767856325,32.6339274815,14
14742,49.5,162.5,"[[163.0, 49.0], [163.0, 50.0], [162.0, 50.0], [162.0, 49.0], [163.0, 49.0]]",8.424976798,32.6275112241,86
14748,49.5,168.5,"[[169.0, 49.0], [169.0, 50.0], [168.0, 50.0], [168.0, 49.0], [169.0, 49.0]]",7.4885713373,32.7081429618,14
14755,49.5,175.5,"[[176.0, 49.0], [176.0, 50.0], [175.0, 50.0], [175.0, 49.0], [176.0, 49.0]]",8.8560741566,32.675073553,27
14763,48.5,-176.5,"[[-176.0, 48.0], [-176.0, 49.0], [-177.0, 49.0], [-177.0, 48.0], [-176.0, 48.0]]",9.1465001106,32.6156916985,26
14764,48.5,-175.5,"[[-175.0, 48.0], [-175.0, 49.0], [-176.0, 49.0], [-176.0, 48.0], [-175.0, 48.0]]",9.1211537948,32.6118457501,26
14769,48.5,-170.5,"[[-170.0, 48.0], [-170.0, 49.0], [-171.0, 49.0], [-171.0, 48.0], [-170.0, 48.0]]",8.9044614939,32.6844611535,13
14779,48.5,-160.5,"[[-160.0, 48.0], [-160.0, 49.0], [-161.0, 49.0], [-161.0, 48.0], [-160.0, 48.0]]",9.0506428991,32.5050010681,14
14788,48.5,-151.5,"[[-151.0, 48.0], [-151.0, 49.0], [-152.0, 49.0], [-152.0, 48.0], [-151.0, 48.0]]",10.7438571112,32.4048565456,14
14795,48.5,-144.5,"[[-144.0, 48.0], [-144.0, 49.0], [-145.0, 49.0], [-145.0, 48.0], [-144.0, 48.0]]",11.6873214926,32.3319985526,28
14799,48.5,-140.5,"[[-140.0, 48.0], [-140.0, 49.0], [-141.0, 49.0], [-141.0, 48.0], [-140.0, 48.0]]",11.5046207165,32.3204477244,29
14801,48.5,-138.5,"[[-138.0, 48.0], [-138.0, 49.0], [-139.0, 49.0], [-139.0, 48.0], [-138.0, 48.0]]",11.8859309164,32.3319657424,29
14804,48.5,-135.5,"[[-135.0, 48.0], [-135.0, 49.0], [-136.0, 49.0], [-136.0, 48.0], [-135.0, 48.0]]",12.6064286573,32.4775356565,28
14805,48.5,-134.5,"[[-134.0, 48.0], [-134.0, 49.0], [-135.0, 49.0], [-135.0, 48.0], [-134.0, 48.0]]",12.9815714359,32.3539996828,28
