timeIdx,timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax,depthIdx
72,72,2010-08-21,50,40,30,36.46668217976888,0.16412874613709388,2010-07-20,19.726133346557614,1.2321867325473477,40,50,4
73,73,2010-09-23,50,40,29,36.47276345614729,0.1846082052404405,2010-08-22,20.52358627319336,1.6602646453062953,40,50,4
74,74,2010-10-26,50,40,25,36.5494920349121,0.2026106515058204,2010-09-24,21.17379997253418,1.2173890095356676,40,50,4
75,75,2010-11-28,50,40,24,36.64045206705729,0.15242520480255692,2010-10-27,20.79945842425029,1.000263708708332,40,50,4
76,76,2010-12-31,50,40,19,36.56396524529709,0.09874835611248488,2010-11-29,18.9176842538934,0.8649286930958322,40,50,4
77,77,2011-02-03,50,40,20,36.43741912841797,0.16719176868346136,2011-01-01,17.564850091934204,0.9984258253033286,40,50,4
78,78,2011-03-09,50,40,22,36.40946787053888,0.12936641652298778,2011-02-04,16.772999850186437,0.7360352928328314,40,50,4
79,79,2011-04-11,50,40,20,36.38944778442383,0.12496065224404965,2011-03-10,16.51515007019043,0.7844998895356049,40,50,4
80,80,2011-05-14,50,40,16,36.40028214454651,0.14096154827738186,2011-04-12,16.941312491893772,0.7550352903638395,40,50,4
81,81,2011-06-16,50,40,19,36.45516505994295,0.14332625577874247,2011-05-15,17.808052665308907,0.8464646937689245,40,50,4
82,82,2011-07-19,50,40,51,36.38421677569953,0.12122133027461154,2011-06-17,17.863882476208254,1.3580303980264417,40,50,4
83,83,2011-08-21,50,40,45,36.54884117974176,0.14037404911643164,2011-07-20,20.10995559692383,1.1087664241656217,40,50,4
84,84,2011-09-23,50,40,39,36.54030618912135,0.13921678976212454,2011-08-22,20.552846028254578,1.0124420998343442,40,50,4
85,85,2011-10-26,50,40,47,36.597044193998286,0.14580584485360598,2011-09-24,21.14280850836571,1.0644419153377729,40,50,4
86,86,2011-11-28,50,40,37,36.54873481956688,0.1466902432493631,2011-10-27,20.278270309035843,1.0297180058769964,40,50,4
87,87,2011-12-31,50,40,40,36.538815689086924,0.14436076067754072,2011-11-29,18.422574853897096,0.7653353603827049,40,50,4
88,88,2012-02-03,50,40,32,36.50811553001404,0.14364189398874552,2012-01-01,17.46274995803833,0.7255750063597809,40,50,4
89,89,2012-03-08,50,40,13,36.50919752854567,0.07308579449351066,2012-02-04,16.71553875849797,0.4806006219951108,40,50,4
90,90,2012-04-11,50,40,18,36.512624740600586,0.0847810365842593,2012-03-09,16.776333385043674,0.5196725584547409,40,50,4
91,91,2012-05-14,50,40,16,36.52672243118286,0.10190207975682533,2012-04-12,17.204687476158142,0.6464744663692502,40,50,4
92,92,2012-06-16,50,40,52,36.34786759890043,0.13625920284153412,2012-05-15,16.718269109725952,0.9131497342598516,40,50,4
93,93,2012-07-19,50,40,52,36.395713292635406,0.136768526984937,2012-06-17,17.71346161915706,1.4235021408916673,40,50,4
94,94,2012-08-21,50,40,64,36.459116280078895,0.12508399158878372,2012-07-20,19.020656138658524,1.6885941243112823,40,50,4
95,95,2012-09-23,50,40,42,36.511924925304605,0.14602567796766489,2012-08-22,19.566190492539178,2.2488638990214698,40,50,4
96,96,2012-10-26,50,40,61,36.523924064636226,0.17709616625058258,2012-09-24,20.364491665949586,2.1699854009234243,40,50,4
97,97,2012-11-28,50,40,62,36.53932220705094,0.11551789438940815,2012-10-27,20.281870903507357,1.2120826776162232,40,50,4
98,98,2012-12-31,50,40,77,36.483824345972636,0.1159937677839114,2012-11-29,17.971844115814605,0.922932192789579,40,50,4
99,99,2013-02-03,50,40,74,36.47334604005556,0.12850543815937088,2013-01-01,17.487891841579128,0.7780707274105454,40,50,4
100,100,2013-03-09,50,40,104,36.3938364982605,0.10418721508875127,2013-02-04,16.568634546720062,0.7699916888756358,40,50,4
101,101,2013-04-11,50,40,68,36.33220762365004,0.11169485819006217,2013-03-10,16.075279319987573,0.7876406850949781,40,50,4
102,102,2013-05-14,50,40,72,36.346172385745575,0.11091829534677053,2013-04-12,16.96965279844072,0.7547679758745498,40,50,4
103,103,2013-06-16,50,40,80,36.45358266830444,0.09611666411883432,2013-05-15,17.814699935913087,0.6779356958272871,40,50,4
104,104,2013-07-19,50,40,91,36.4804572220687,0.1182767869940326,2013-06-17,18.673769143911507,0.7669777948317673,40,50,4
105,105,2013-08-21,50,40,94,36.519008311819526,0.13714862141194598,2013-07-20,19.788585155568224,1.174251725689787,40,50,4
106,106,2013-09-23,50,40,95,36.53221576088353,0.15860082684895713,2013-08-22,20.260231600309673,1.1718021834998047,40,50,4
107,107,2013-10-26,50,40,101,36.518267603203796,0.20416054344473356,2013-09-24,20.996049484404008,1.111344558020627,40,50,4
108,108,2013-11-28,50,40,98,36.61029118907695,0.12334557511394965,2013-10-27,20.558785691553236,0.9711862657949992,40,50,4
109,109,2013-12-31,50,40,111,36.575512688439176,0.12008554210203715,2013-11-29,18.840630557086016,0.860136479471851,40,50,4
110,110,2014-02-03,50,40,106,36.52346812554126,0.103967429589441,2014-01-01,17.751084876510333,0.6735384142313597,40,50,4
111,111,2014-03-09,50,40,92,36.64061944381051,0.5600254491851123,2014-02-04,16.398206358370572,1.2671627805429757,40,50,4
112,112,2014-04-11,50,40,73,36.431832143705186,0.11163132193722697,2014-03-10,16.643150564742413,0.6191171916301759,40,50,4
113,113,2014-05-14,50,40,76,36.4216934003328,0.08676353774630365,2014-04-12,17.07585516728853,0.7438503699944838,40,50,4
114,114,2014-06-16,50,40,72,36.427020708719894,0.1584179031596264,2014-05-15,17.997583349545796,1.0535858972606102,40,50,4
115,115,2014-07-19,50,40,86,36.471285309902456,0.1920750755981204,2014-06-17,19.072371992953986,1.2541030375917723,40,50,4
116,116,2014-08-21,50,40,110,36.492463788119224,0.176138620720445,2014-07-20,20.202972758900035,0.9618547146057108,40,50,4
117,117,2014-09-23,50,40,104,36.42563871236948,0.17944587590085295,2014-08-22,20.96777892112732,1.3219426410241857,40,50,4
118,118,2014-10-26,50,40,122,36.52392105978043,0.2661111826046423,2014-09-24,21.873122950069238,1.3308223270713997,40,50,4
119,119,2014-11-28,50,40,127,36.53828141820711,0.1655896275945724,2014-10-27,21.196118182084685,1.024571804404253,40,50,4
120,120,2014-12-31,50,40,144,36.44954252243042,0.151435754086944,2014-11-29,18.21909023655785,0.8288187364547889,40,50,4
121,121,2015-02-03,50,40,100,36.429220123291024,0.16464921699720336,2015-01-01,17.0269899559021,0.6790405299640772,40,50,4
122,122,2015-03-09,50,40,110,36.31721472306685,0.18106734794868476,2015-02-04,16.02757280523127,0.6444105670253929,40,50,4
123,123,2015-04-11,50,40,84,36.345748492649626,0.14136715976177702,2015-03-10,15.987714211146034,0.7205839349408586,40,50,4
124,124,2015-05-14,50,40,88,36.37314740094271,0.12130830468657178,2015-04-12,16.596670389175415,0.4808672081835404,40,50,4
125,125,2015-06-16,50,40,91,36.412230984195254,0.17257757068601984,2015-05-15,17.572043859041653,1.0331602392345929,40,50,4
126,126,2015-07-19,50,40,82,36.357927648032586,0.2008278724424927,2015-06-17,18.24607321111168,1.1515813386846727,40,50,4
127,127,2015-08-21,50,40,111,36.432099144738004,0.2448727244115632,2015-07-20,19.785657693673894,1.5899550096273978,40,50,4
